index,game_id,player,players,generations,createtime,playerScore,position,count,corporation,corporation2,cn,cn_2,breakthrough,aresExtension,erosCardsOption,doubleCorp,pathfindersExpansion,moonExpansion,id,name,resourceCount,players_terraformRating,rn,title,reason
,gc451054b63a3,小五羊,4,6,2021-09-07 23:52:45,126,1,1,Mining guild (breakthrough),Labour Union,矿业(突破),标动-4,True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (126/100)
,gdc19e3a0adb4,dancer,4,6,2022-03-03 19:45:30,125,1,1,Aphrodite (breakthrough),MorningStar Inc (breakthrough),金星植物(突破),金星公司(突破),True,True,True,True,True,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (125/100)
,gdd0581bfc28e,yukikaze,4,6,2021-07-18 18:09:48,124,1,1,Teractor (breakthrough),Valley Trust (breakthrough),地球公司(突破),前序公司(突破),True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (124/100)
,g75e581e76088,乙木,4,6,2022-03-03 23:15:29,122,1,1,Chaos,MorningStar Inc (breakthrough), Chaos,金星公司(突破),True,True,True,True,True,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (122/100)
,g47b7120e250c,ddxy,4,6,2021-12-14 13:45:05,119,1,1,Incite Ender,Point Luna, ee公司,点月,True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (119/100)
,gdc3b33804a8d,阿尔,4,6,2022-02-23 14:50:46,115,1,1,Id Front,Factorum (breakthrough),前线基地,电产抽铁牌(突破),True,True,True,True,True,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (115/100)
,g1d44e139e35f,MMPDJ,4,6,2022-02-16 16:52:32,112,1,1,CrediCor,Chaos,57公司, Chaos,True,True,True,True,True,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (112/100)
,gbdb4aecd12ce,dfc,4,6,2021-07-23 23:34:51,111,1,1,Point Luna,Terralabs Research (breakthrough),点月,买牌1块(突破),True,False,False,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (111/100)
,gf5484dbd22e2,spring,4,6,2021-08-28 12:57:07,109,1,1,Id Front,Inventrix (breakthrough),前线基地,科技适应(突破),True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (109/100)
,gbb519bbf8b0e,永远,4,6,2022-02-15 14:19:07,107,1,1,Ambient,MorningStar Inc (breakthrough),金星热,金星公司(突破),True,True,True,True,True,True,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (107/100)
,gec6edc5332ac,999999,4,6,2021-10-29 22:50:54,106,1,1,Viron (breakthrough),Septem Tribus,双动公司(突破),议会公司,True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (106/100)
,gc7dccf0b2dcf,囧囧打人,4,6,2022-02-11 18:39:31,105,1,1,Ambient,MorningStar Inc (breakthrough),金星热,金星公司(突破),True,True,True,True,True,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (105/100)
,g958edf156789,西天,4,6,2021-08-13 20:13:16,105,1,1,United Nations Mission One,Aphrodite (breakthrough),UNMO,金星植物(突破),True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (105/100)
,g8837f52b04ca,尼古拉,4,6,2021-08-04 13:35:47,104,1,1,Brotherhood of Mutants,Viron (breakthrough),兄弟会,双动公司(突破),True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (104/100)
,ga6419e2ea1b9,萌新z,4,6,2021-07-22 00:17:17,104,1,1,Terralabs Research (breakthrough),Viron (breakthrough),买牌1块(突破),双动公司(突破),True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (104/100)
,g750943e92b80,囧囧,4,6,2022-02-06 14:54:07,103,1,1,StormCraft Incorporated (breakthrough),Celestic (breakthrough),木星云公司(突破),云公司(突破),True,True,True,True,True,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (103/100)
,g34f7c2fa71cc,大师,4,6,2021-08-21 12:18:18,102,1,1,Valley Trust (breakthrough),Trade Navigator,前序公司(突破),霞之白嫖,True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (102/100)
,g3ee6fa24298f,kriko,4,6,2022-02-22 23:13:44,102,1,1,Aphrodite (breakthrough),Celestic (breakthrough),金星植物(突破),云公司(突破),True,True,True,True,True,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (102/100)
,gb60633a2bcb1,kino,4,6,2021-07-09 22:54:12,101,1,1,Chaos,Id Front, Chaos,前线基地,True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (101/100)
,ge31ff6ce7e23,霞,4,6,2022-02-06 23:20:24,101,1,1,Arklight (breakthrough),Splice (breakthrough),动物(突破),微生物公司(突破),True,True,False,True,True,True,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (101/100)
,gd78b7bc42a0f,阿狗锄大地,4,6,2021-07-01 22:40:50,100,1,1,Brotherhood of Mutants,Viron (breakthrough),兄弟会,双动公司(突破),True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (100/100)
,g911d826c5306,ama,4,6,2021-12-03 15:24:49,100,1,1,Poseidon,Septem Tribus,殖民公司,议会公司,True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (100/100)
,g2d4e8954d02b,kriko,4,7,2022-01-28 13:09:54,192,1,1,Trade Navigator,Vitor,霞之白嫖,分牌回3,True,True,True,True,True,True,,,,,,北斗七星,在7时代之前结束游戏并获得分数 (192/150)
,gaf79e85c8110,钝钝,4,6,2021-07-10 23:51:06,177,1,1,Brotherhood of Mutants,Viron (breakthrough),兄弟会,双动公司(突破),True,True,True,True,,False,,,,,,北斗七星,在7时代之前结束游戏并获得分数 (177/150)
,gbb3346288f3d,尼禄,4,7,2021-11-20 17:38:55,167,1,1,Brotherhood of Mutants,Interplanetary Cinematics (breakthrough),兄弟会,事件(突破),True,True,True,True,,False,,,,,,北斗七星,在7时代之前结束游戏并获得分数 (167/150)
,g1e26a49ff2be,无语,4,7,2021-09-01 18:20:45,160,1,1,Manutech,Poseidon,产能公司,殖民公司,True,True,True,True,,False,,,,,,北斗七星,在7时代之前结束游戏并获得分数 (160/150)
,g4b1c99e8ee1c,尼古,4,7,2022-01-25 20:42:45,153,1,1,Manutech,Ringcom,产能公司,pf木星,True,True,True,True,True,False,,,,,,北斗七星,在7时代之前结束游戏并获得分数 (153/150)
